,Talotyyppi,m2,Vh,em2,Rv,Krs,Hissi,Kunto,Tontti,postcode,X,Y,PA,Asukkaat,vaestontiheys
17688,rt,8000,71450,893,1975,1/1,ei,tyyd.,oma,41160,431916,6919113,51622584,4809,9.315690202567155e-05
17689,rt,7700,127500,1656,2004,1/1,ei,hyvä,oma,41160,431916,6919113,51622584,4809,9.315690202567155e-05
17690,rt,7500,138000,1840,2006,1/1,ei,hyvä,oma,41160,431916,6919113,51622584,4809,9.315690202567155e-05
17691,rt,6500,50000,769,1966,1/1,ei,tyyd.,oma,41160,431916,6919113,51622584,4809,9.315690202567155e-05
17692,rt,7800,138000,1769,2000,,ei,hyvä,oma,41160,431916,6919113,51622584,4809,9.315690202567155e-05
17693,rt,7700,123000,1597,2003,1/1,ei,tyyd.,oma,41160,431916,6919113,51622584,4809,9.315690202567155e-05
17694,ok,10800,132000,1222,1988,-1/1,ei,hyvä,oma,41160,431916,6919113,51622584,4809,9.315690202567155e-05
17695,ok,10900,140000,1284,1975,-1/1,ei,hyvä,oma,41160,431916,6919113,51622584,4809,9.315690202567155e-05
17696,ok,13500,208000,1541,2001,-1/1,ei,hyvä,oma,41160,431916,6919113,51622584,4809,9.315690202567155e-05
17697,ok,9900,167500,1692,1996,-1/1,ei,tyyd.,oma,41160,431916,6919113,51622584,4809,9.315690202567155e-05
17698,ok,11000,138000,1255,1980,-1/2,ei,tyyd.,oma,41160,431916,6919113,51622584,4809,9.315690202567155e-05
17699,ok,15000,124000,827,1968,,ei,tyyd.,oma,41160,431916,6919113,51622584,4809,9.315690202567155e-05
17700,ok,13500,164000,1215,1983,,ei,tyyd.,oma,41230,418463,6930889,103615784,1678,1.619444388897352e-05
17701,ok,12500,195000,1560,2006,,ei,tyyd.,oma,41230,418463,6930889,103615784,1678,1.619444388897352e-05
17702,ok,14400,160000,1111,2000,,ei,tyyd.,oma,41230,418463,6930889,103615784,1678,1.619444388897352e-05
17703,ok,8500,80000,941,1982,,ei,tyyd.,oma,41310,441296,6910516,32196866,3165,9.830149307078522e-05
17704,rt,8300,208000,2506,2017,1/1,ei,hyvä,oma,41310,441296,6910516,32196866,3165,9.830149307078522e-05
17705,rt,8500,165000,1941,2006,1/1,ei,hyvä,oma,41310,441296,6910516,32196866,3165,9.830149307078522e-05
17706,rt,8300,211000,2542,2017,1/1,ei,hyvä,oma,41310,441296,6910516,32196866,3165,9.830149307078522e-05
17707,rt,7400,119500,1615,2001,1/1,ei,hyvä,oma,41310,441296,6910516,32196866,3165,9.830149307078522e-05
17708,ok,8150,168000,2061,1980,-1/1,ei,hyvä,oma,41310,441296,6910516,32196866,3165,9.830149307078522e-05
17709,rt,8000,151000,1888,2008,1/1,ei,hyvä,vuokra,41310,441296,6910516,32196866,3165,9.830149307078522e-05
17710,ok,12000,119000,992,1982,,ei,tyyd.,oma,41310,441296,6910516,32196866,3165,9.830149307078522e-05
17711,ok,12900,210000,1628,2007,,ei,hyvä,vuokra,41310,441296,6910516,32196866,3165,9.830149307078522e-05
17712,ok,17900,305000,1704,2010,,ei,hyvä,oma,41310,441296,6910516,32196866,3165,9.830149307078522e-05
17713,ok,16800,210000,1250,2001,-1/2,ei,tyyd.,oma,41310,441296,6910516,32196866,3165,9.830149307078522e-05
17714,rt,6100,78400,1285,1988,1/1,ei,tyyd.,oma,41330,444119,6913483,58067820,2633,4.534353106419356e-05
17715,rt,6600,74000,1121,1978,1/1,ei,tyyd.,vuokra,41330,444119,6913483,58067820,2633,4.534353106419356e-05
17716,kt,4500,25000,556,1972,2/3,ei,tyyd.,oma,41330,444119,6913483,58067820,2633,4.534353106419356e-05
17717,rt,4700,60000,1277,1975,1/1,ei,tyyd.,oma,41330,444119,6913483,58067820,2633,4.534353106419356e-05
17718,ok,13500,178000,1319,1977,-1/1,ei,hyvä,oma,41330,444119,6913483,58067820,2633,4.534353106419356e-05
17719,ok,11500,169000,1470,1991,,ei,tyyd.,oma,41330,444119,6913483,58067820,2633,4.534353106419356e-05
17720,ok,12800,232000,1813,2010,,ei,hyvä,oma,41330,444119,6913483,58067820,2633,4.534353106419356e-05
17721,ok,24400,220000,902,1980,,ei,tyyd.,oma,41330,444119,6913483,58067820,2633,4.534353106419356e-05
17722,ok,13950,233000,1670,2003,-1/1,ei,hyvä,oma,41330,444119,6913483,58067820,2633,4.534353106419356e-05
17723,rt,5750,89000,1548,1989,1/1,ei,hyvä,oma,41340,446537,6917753,37185706,5666,0.00015237037586431732
17724,rt,5000,103000,2060,1989,1/2,ei,hyvä,oma,41340,446537,6917753,37185706,5666,0.00015237037586431732
17725,rt,5800,63000,1086,1986,1/1,ei,tyyd.,oma,41340,446537,6917753,37185706,5666,0.00015237037586431732
17726,kt,4800,110000,2292,2007,3/5,on,hyvä,oma,41340,446537,6917753,37185706,5666,0.00015237037586431732
17727,rt,8500,93000,1094,1983,1/1,ei,tyyd.,oma,41340,446537,6917753,37185706,5666,0.00015237037586431732
17728,rt,7900,187000,2367,2013,1/1,ei,hyvä,oma,41340,446537,6917753,37185706,5666,0.00015237037586431732
17729,kt,7700,75500,981,1972,3/3,ei,tyyd.,oma,41340,446537,6917753,37185706,5666,0.00015237037586431732
17730,kt,7100,201500,2838,2019,2/6,on,hyvä,oma,41340,446537,6917753,37185706,5666,0.00015237037586431732
17731,rt,7600,157000,2066,2006,1/1,ei,hyvä,oma,41340,446537,6917753,37185706,5666,0.00015237037586431732
17732,kt,7300,239643,3283,2019,5/6,on,hyvä,oma,41340,446537,6917753,37185706,5666,0.00015237037586431732
17733,kt,7300,207215,2839,2019,2/6,on,hyvä,oma,41340,446537,6917753,37185706,5666,0.00015237037586431732
17734,rt,10600,224000,2113,2019,,ei,hyvä,oma,41340,446537,6917753,37185706,5666,0.00015237037586431732
17735,rt,11000,140000,1273,1989,,ei,tyyd.,oma,41340,446537,6917753,37185706,5666,0.00015237037586431732
17736,ok,15800,150000,949,1977,-1/2,ei,hyvä,oma,41340,446537,6917753,37185706,5666,0.00015237037586431732
17737,ok,13600,32000,235,1977,-1/1,ei,huono,oma,41340,446537,6917753,37185706,5666,0.00015237037586431732
17738,ok,15100,420000,2781,2015,,ei,hyvä,oma,41340,446537,6917753,37185706,5666,0.00015237037586431732
17739,ok,8000,85000,1063,1953,-1/2,ei,tyyd.,oma,41340,446537,6917753,37185706,5666,0.00015237037586431732
17740,ok,11700,190000,1624,1994,-1/1,ei,tyyd.,oma,41340,446537,6917753,37185706,5666,0.00015237037586431732
17741,ok,12000,185000,1542,1992,-1/1,ei,tyyd.,oma,41340,446537,6917753,37185706,5666,0.00015237037586431732
17742,ok,15300,315000,2059,2008,-1/2,ei,hyvä,oma,41340,446537,6917753,37185706,5666,0.00015237037586431732
17743,ok,11800,170000,1441,1984,-1/1,ei,tyyd.,oma,41340,446537,6917753,37185706,5666,0.00015237037586431732
17744,rt,5650,69000,1221,1994,1/1,ei,hyvä,oma,41400,456526,6905653,219078766,3362,1.5346078770591576e-05
17745,rt,5800,50000,862,1989,1/1,ei,tyyd.,oma,41400,456526,6905653,219078766,3362,1.5346078770591576e-05
17746,rt,4900,39000,796,1990,1/1,ei,tyyd.,oma,41400,456526,6905653,219078766,3362,1.5346078770591576e-05
17747,ok,11800,142000,1203,1981,-1/1,ei,tyyd.,oma,41400,456526,6905653,219078766,3362,1.5346078770591576e-05
17748,ok,11900,181000,1521,2006,,ei,hyvä,oma,41400,456526,6905653,219078766,3362,1.5346078770591576e-05
17749,ok,10400,50000,481,1981,-1/1,ei,tyyd.,oma,41400,456526,6905653,219078766,3362,1.5346078770591576e-05
17750,ok,13500,85000,630,1953,1/1,ei,tyyd.,oma,41400,456526,6905653,219078766,3362,1.5346078770591576e-05
17751,ok,10300,90000,874,1985,,ei,tyyd.,oma,41400,456526,6905653,219078766,3362,1.5346078770591576e-05
17752,ok,12140,149000,1227,2007,-1/1,ei,hyvä,oma,41400,456526,6905653,219078766,3362,1.5346078770591576e-05
17753,ok,15900,111000,698,1945,,ei,tyyd.,oma,41400,456526,6905653,219078766,3362,1.5346078770591576e-05
17754,rt,9300,70000,753,1992,1/1,ei,tyyd.,oma,41660,451528,6884241,315201416,1849,5.866090398527905e-06
17755,ok,12700,270000,2126,2005,,ei,hyvä,oma,41660,451528,6884241,315201416,1849,5.866090398527905e-06
17756,ok,5700,137500,2412,1995,,ei,tyyd.,oma,41660,451528,6884241,315201416,1849,5.866090398527905e-06
17757,ok,14030,130000,927,1988,-1/1,ei,tyyd.,oma,41660,451528,6884241,315201416,1849,5.866090398527905e-06
17758,ok,12300,195000,1585,1983,-1/1,ei,hyvä,oma,41660,451528,6884241,315201416,1849,5.866090398527905e-06
17759,ok,9500,96000,1011,1984,-1/1,ei,tyyd.,oma,41660,451528,6884241,315201416,1849,5.866090398527905e-06
17760,kt,5200,21500,413,1970,2/3,ei,tyyd.,oma,41800,422124,6878534,383587737,3602,9.39028976309532e-06
17761,rt,5900,65000,1102,1990,2/2,ei,tyyd.,oma,41800,422124,6878534,383587737,3602,9.39028976309532e-06
17762,rt,6300,23000,365,1981,1/1,ei,tyyd.,oma,41800,422124,6878534,383587737,3602,9.39028976309532e-06
17763,ok,6000,80000,1333,1939,-1/1,ei,hyvä,oma,41800,422124,6878534,383587737,3602,9.39028976309532e-06
17764,rt,9350,78000,834,1981,1/1,ei,tyyd.,oma,41800,422124,6878534,383587737,3602,9.39028976309532e-06
17765,ok,11700,200000,1709,2009,-1/1,ei,hyvä,oma,41800,422124,6878534,383587737,3602,9.39028976309532e-06
17766,ok,13600,142000,1044,1992,,ei,tyyd.,oma,41800,422124,6878534,383587737,3602,9.39028976309532e-06
17767,ok,13600,240000,1765,1995,,ei,tyyd.,oma,41900,403870,6906140,262411835,2590,9.869981664508386e-06
17768,ok,12700,189000,1488,2010,,ei,hyvä,oma,41900,403870,6906140,262411835,2590,9.869981664508386e-06
17769,ok,17200,293000,1703,2012,,ei,hyvä,oma,41900,403870,6906140,262411835,2590,9.869981664508386e-06
17770,kt,3400,28000,824,1978,2/3,ei,,oma,42100,405623,6859095,773415744,10095,1.3052488365170906e-05
17771,kt,2800,20000,714,1968,2/3,ei,,oma,42100,405623,6859095,773415744,10095,1.3052488365170906e-05
17772,kt,3800,45500,1197,1997,1/2,ei,tyyd.,oma,42100,405623,6859095,773415744,10095,1.3052488365170906e-05
17773,kt,3500,36000,1029,1971,3/3,ei,hyvä,oma,42100,405623,6859095,773415744,10095,1.3052488365170906e-05
17774,kt,4100,12000,293,1980,,ei,tyyd.,oma,42100,405623,6859095,773415744,10095,1.3052488365170906e-05
17775,kt,5500,25000,455,1963,2/3,ei,,oma,42100,405623,6859095,773415744,10095,1.3052488365170906e-05
17776,kt,6300,18000,286,1975,3/3,ei,tyyd.,oma,42100,405623,6859095,773415744,10095,1.3052488365170906e-05
17777,rt,6000,64000,1067,1986,1/2,ei,,oma,42100,405623,6859095,773415744,10095,1.3052488365170906e-05
17778,kt,4800,92000,1917,2011,2/4,on,,oma,42100,405623,6859095,773415744,10095,1.3052488365170906e-05
17779,kt,6400,25000,391,1975,2/3,ei,huono,oma,42100,405623,6859095,773415744,10095,1.3052488365170906e-05
17780,kt,6100,48000,787,1978,3/3,ei,hyvä,oma,42100,405623,6859095,773415744,10095,1.3052488365170906e-05
17781,rt,5600,90000,1607,2005,,ei,hyvä,oma,42100,405623,6859095,773415744,10095,1.3052488365170906e-05
17782,kt,5800,108000,1862,2004,2/4,on,hyvä,oma,42100,405623,6859095,773415744,10095,1.3052488365170906e-05
17783,kt,3900,85000,2179,2013,1/5,on,hyvä,oma,42100,405623,6859095,773415744,10095,1.3052488365170906e-05
17784,rt,5800,59000,1017,1980,1/2,ei,hyvä,oma,42100,405623,6859095,773415744,10095,1.3052488365170906e-05
17785,ok,4600,35000,761,1940,,ei,tyyd.,oma,42100,405623,6859095,773415744,10095,1.3052488365170906e-05
17786,rt,6900,123000,1783,2007,1/1,ei,hyvä,oma,42100,405623,6859095,773415744,10095,1.3052488365170906e-05
17787,rt,7500,117000,1560,2002,1/1,ei,hyvä,oma,42100,405623,6859095,773415744,10095,1.3052488365170906e-05
17788,kt,7500,90000,1200,2000,1/2,ei,,oma,42100,405623,6859095,773415744,10095,1.3052488365170906e-05
17789,rt,8100,95000,1173,1995,1/1,ei,tyyd.,oma,42100,405623,6859095,773415744,10095,1.3052488365170906e-05
17790,rt,8100,30000,370,1975,1/1,ei,tyyd.,oma,42100,405623,6859095,773415744,10095,1.3052488365170906e-05
17791,rt,8100,73771,911,1989,1/2,ei,tyyd.,oma,42100,405623,6859095,773415744,10095,1.3052488365170906e-05
17792,kt,7000,68000,971,1994,1/3,ei,tyyd.,oma,42100,405623,6859095,773415744,10095,1.3052488365170906e-05
17793,kt,7900,61000,772,1974,2/2,ei,hyvä,oma,42100,405623,6859095,773415744,10095,1.3052488365170906e-05
17794,rt,7500,68000,907,1988,,ei,tyyd.,oma,42100,405623,6859095,773415744,10095,1.3052488365170906e-05
17795,rt,8500,150000,1765,2011,1/1,ei,hyvä,oma,42100,405623,6859095,773415744,10095,1.3052488365170906e-05
17796,rt,8200,150000,1829,2001,1/2,ei,hyvä,oma,42100,405623,6859095,773415744,10095,1.3052488365170906e-05
17797,kt,7300,32000,438,1974,2/3,ei,tyyd.,oma,42100,405623,6859095,773415744,10095,1.3052488365170906e-05
17798,kt,7800,60500,776,1990,3/5,ei,tyyd.,oma,42100,405623,6859095,773415744,10095,1.3052488365170906e-05
17799,rt,7900,140000,1772,2004,1/2,ei,hyvä,oma,42100,405623,6859095,773415744,10095,1.3052488365170906e-05
17800,kt,7300,63000,863,1970,2/5,on,tyyd.,oma,42100,405623,6859095,773415744,10095,1.3052488365170906e-05
17801,ok,8800,47000,534,1959,,ei,huono,oma,42100,405623,6859095,773415744,10095,1.3052488365170906e-05
17802,ok,10200,60000,588,1972,,ei,,oma,42100,405623,6859095,773415744,10095,1.3052488365170906e-05
17803,kt,8300,180000,2169,2013,2/5,on,hyvä,oma,42100,405623,6859095,773415744,10095,1.3052488365170906e-05
17804,ok,18800,169000,899,1992,,ei,hyvä,oma,42100,405623,6859095,773415744,10095,1.3052488365170906e-05
17805,ok,11000,45000,409,1963,,ei,,oma,42100,405623,6859095,773415744,10095,1.3052488365170906e-05
17806,ok,11400,86000,754,1980,,ei,tyyd.,oma,42100,405623,6859095,773415744,10095,1.3052488365170906e-05
17807,kt,5400,15000,278,1973,1/3,ei,tyyd.,oma,42300,404060,6869188,58583063,5405,9.226216116422592e-05
17808,kt,6000,21000,350,1978,2/3,ei,,vuokra,42300,404060,6869188,58583063,5405,9.226216116422592e-05
17809,rt,4100,35000,854,1987,1/2,ei,tyyd.,oma,42300,404060,6869188,58583063,5405,9.226216116422592e-05
17810,rt,6200,44000,710,1991,1/1,ei,,oma,42300,404060,6869188,58583063,5405,9.226216116422592e-05
17811,kt,7800,25000,321,1974,3/3,ei,hyvä,oma,42300,404060,6869188,58583063,5405,9.226216116422592e-05
17812,ok,5500,22000,400,1958,,ei,tyyd.,oma,42300,404060,6869188,58583063,5405,9.226216116422592e-05
17813,ok,11600,43000,371,1970,,ei,tyyd.,oma,42300,404060,6869188,58583063,5405,9.226216116422592e-05
17814,ok,10400,100000,962,1955,,ei,,oma,42300,404060,6869188,58583063,5405,9.226216116422592e-05
17815,ok,10000,34000,340,1976,,ei,huono,oma,42300,404060,6869188,58583063,5405,9.226216116422592e-05
17816,ok,8000,34000,425,1952,,ei,tyyd.,oma,42300,404060,6869188,58583063,5405,9.226216116422592e-05
17817,ok,9900,18000,182,1955,,ei,tyyd.,oma,42300,404060,6869188,58583063,5405,9.226216116422592e-05
17818,ok,11800,78000,661,1965,,ei,hyvä,oma,42300,404060,6869188,58583063,5405,9.226216116422592e-05
17819,ok,6400,38000,594,1961,,ei,tyyd.,oma,42300,404060,6869188,58583063,5405,9.226216116422592e-05
17820,rt,5500,53000,964,1991,1/1,ei,hyvä,oma,42700,378668,6909036,608966021,7854,1.2897271324108904e-05
17821,rt,6200,49000,790,1982,1/1,ei,,oma,42700,378668,6909036,608966021,7854,1.2897271324108904e-05
17822,rt,5400,63000,1167,1989,1/1,ei,hyvä,oma,42700,378668,6909036,608966021,7854,1.2897271324108904e-05
17823,rt,6000,74000,1233,1988,1/1,ei,hyvä,vuokra,42700,378668,6909036,608966021,7854,1.2897271324108904e-05
17824,ok,9400,80000,851,1932,,ei,,oma,42700,378668,6909036,608966021,7854,1.2897271324108904e-05
17825,kt,9300,52000,559,1969,2/3,ei,,oma,42700,378668,6909036,608966021,7854,1.2897271324108904e-05
17826,kt,6500,60000,923,1980,2/4,on,hyvä,oma,42700,378668,6909036,608966021,7854,1.2897271324108904e-05
17827,kt,6300,96000,1524,2006,3/3,on,,oma,42700,378668,6909036,608966021,7854,1.2897271324108904e-05
17828,ok,8000,110000,1375,1980,,ei,,oma,42700,378668,6909036,608966021,7854,1.2897271324108904e-05
17829,ok,14800,137000,926,1989,,ei,tyyd.,oma,42700,378668,6909036,608966021,7854,1.2897271324108904e-05
17830,ok,12000,120000,1000,1979,,ei,hyvä,oma,42700,378668,6909036,608966021,7854,1.2897271324108904e-05
17831,ok,17200,249000,1448,2012,,ei,hyvä,oma,42700,378668,6909036,608966021,7854,1.2897271324108904e-05
17832,ok,22800,325000,1425,1954,,ei,hyvä,oma,42700,378668,6909036,608966021,7854,1.2897271324108904e-05
17833,ok,14100,175000,1241,1951,,ei,hyvä,oma,42700,378668,6909036,608966021,7854,1.2897271324108904e-05
17834,kt,4100,53000,1293,1991,4/4,ei,hyvä,oma,44100,434233,6941117,39896324,4160,0.00010427025808192253
17835,kt,3550,17000,479,1948,1/1,ei,tyyd.,vuokra,44100,434233,6941117,39896324,4160,0.00010427025808192253
17836,kt,3550,17000,479,1948,1/1,ei,tyyd.,vuokra,44100,434233,6941117,39896324,4160,0.00010427025808192253
17837,kt,3200,27000,844,1972,6/6,on,tyyd.,oma,44100,434233,6941117,39896324,4160,0.00010427025808192253
17838,kt,4700,68500,1457,1999,1/4,on,hyvä,vuokra,44100,434233,6941117,39896324,4160,0.00010427025808192253
17839,kt,4000,40000,1000,1978,2/3,ei,hyvä,oma,44100,434233,6941117,39896324,4160,0.00010427025808192253
17840,kt,5600,83000,1482,2000,1/5,on,hyvä,oma,44100,434233,6941117,39896324,4160,0.00010427025808192253
17841,kt,5600,162000,2893,2018,5/8,on,hyvä,oma,44100,434233,6941117,39896324,4160,0.00010427025808192253
17842,kt,5400,99000,1833,2002,9/9,on,hyvä,oma,44100,434233,6941117,39896324,4160,0.00010427025808192253
17843,kt,5850,59000,1009,1985,3/3,ei,hyvä,oma,44100,434233,6941117,39896324,4160,0.00010427025808192253
17844,rt,5200,84000,1615,1998,1/1,ei,hyvä,oma,44100,434233,6941117,39896324,4160,0.00010427025808192253
17845,rt,6600,105000,1591,1993,1/1,ei,hyvä,oma,44100,434233,6941117,39896324,4160,0.00010427025808192253
17846,kt,6800,184100,2707,2018,3/8,on,hyvä,oma,44100,434233,6941117,39896324,4160,0.00010427025808192253
17847,rt,8650,85000,983,1980,1/1,ei,tyyd.,vuokra,44100,434233,6941117,39896324,4160,0.00010427025808192253
17848,kt,8400,102000,1214,1985,3/3,ei,hyvä,vuokra,44100,434233,6941117,39896324,4160,0.00010427025808192253
17849,kt,7400,116000,1568,1999,4/4,on,hyvä,vuokra,44100,434233,6941117,39896324,4160,0.00010427025808192253
17850,kt,7150,31000,434,1948,1/1,ei,tyyd.,vuokra,44100,434233,6941117,39896324,4160,0.00010427025808192253
17851,rt,8200,55000,671,1981,1/1,ei,tyyd.,oma,44100,434233,6941117,39896324,4160,0.00010427025808192253
17852,rt,7950,160000,2013,2016,1/1,ei,hyvä,vuokra,44100,434233,6941117,39896324,4160,0.00010427025808192253
17853,kt,8200,66500,811,1930,1/2,ei,hyvä,oma,44100,434233,6941117,39896324,4160,0.00010427025808192253
17854,rt,7350,167000,2272,2015,1/1,ei,hyvä,oma,44100,434233,6941117,39896324,4160,0.00010427025808192253
17855,kt,7350,96000,1306,1999,3/4,ei,tyyd.,oma,44100,434233,6941117,39896324,4160,0.00010427025808192253
17856,ok,9650,6800,70,1980,1/2,ei,huono,oma,44100,434233,6941117,39896324,4160,0.00010427025808192253
17857,rt,10600,179000,1689,2010,1/1,ei,hyvä,vuokra,44100,434233,6941117,39896324,4160,0.00010427025808192253
17858,rt,8800,93000,1057,1984,1/2,ei,tyyd.,oma,44100,434233,6941117,39896324,4160,0.00010427025808192253
17859,kt,11000,107000,973,1953,3/3,ei,hyvä,oma,44100,434233,6941117,39896324,4160,0.00010427025808192253
17860,ok,13700,130000,949,1955,,ei,hyvä,oma,44100,434233,6941117,39896324,4160,0.00010427025808192253
17861,ok,13600,179800,1322,2008,1/2,ei,hyvä,vuokra,44100,434233,6941117,39896324,4160,0.00010427025808192253
17862,ok,11800,147000,1246,2005,,ei,hyvä,oma,44120,434973,6944562,6189270,2515,0.00040634840619329905
17863,ok,14950,42000,281,1972,1/1,ei,tyyd.,oma,44120,434973,6944562,6189270,2515,0.00040634840619329905
17864,ok,9600,50000,521,1983,1/1,ei,tyyd.,oma,44120,434973,6944562,6189270,2515,0.00040634840619329905
17865,ok,11900,127000,1067,1984,,ei,hyvä,oma,44120,434973,6944562,6189270,2515,0.00040634840619329905
17866,ok,10700,177000,1654,2016,,ei,hyvä,vuokra,44120,434973,6944562,6189270,2515,0.00040634840619329905
17867,ok,10800,95000,880,1981,,ei,hyvä,vuokra,44120,434973,6944562,6189270,2515,0.00040634840619329905
17868,ok,9100,80000,879,1966,,ei,tyyd.,oma,44120,434973,6944562,6189270,2515,0.00040634840619329905
17869,ok,11500,90000,783,1982,1/1,ei,hyvä,oma,44120,434973,6944562,6189270,2515,0.00040634840619329905
17870,ok,10800,165000,1528,2005,1/1,ei,hyvä,oma,44120,434973,6944562,6189270,2515,0.00040634840619329905
17871,ok,8000,40000,500,1953,,ei,tyyd.,oma,44120,434973,6944562,6189270,2515,0.00040634840619329905
17872,ok,14000,72500,518,1979,2/2,ei,tyyd.,oma,44120,434973,6944562,6189270,2515,0.00040634840619329905
17873,ok,14000,180000,1286,1987,,ei,tyyd.,oma,44120,434973,6944562,6189270,2515,0.00040634840619329905
17874,kt,6200,27000,435,1983,3/3,ei,hyvä,vuokra,44150,430616,6951273,149160714,3218,2.1574045294527085e-05
17875,rt,4050,37000,914,1997,10/10,ei,tyyd.,oma,44150,430616,6951273,149160714,3218,2.1574045294527085e-05
17876,kt,5500,27000,491,1975,4/5,on,tyyd.,vuokra,44150,430616,6951273,149160714,3218,2.1574045294527085e-05
17877,rt,5300,82000,1547,1999,1/1,ei,hyvä,oma,44150,430616,6951273,149160714,3218,2.1574045294527085e-05
17878,kt,6200,35096,566,1983,3/3,ei,hyvä,vuokra,44150,430616,6951273,149160714,3218,2.1574045294527085e-05
17879,kt,4550,41250,907,1997,2/2,ei,hyvä,oma,44150,430616,6951273,149160714,3218,2.1574045294527085e-05
17880,rt,8000,110000,1375,1977,2/2,ei,hyvä,vuokra,44150,430616,6951273,149160714,3218,2.1574045294527085e-05
17881,rt,7600,66900,880,1974,1/1,ei,tyyd.,vuokra,44150,430616,6951273,149160714,3218,2.1574045294527085e-05
17882,kt,6900,57500,833,1997,1/2,ei,tyyd.,oma,44150,430616,6951273,149160714,3218,2.1574045294527085e-05
17883,ok,8600,85000,988,1978,,ei,tyyd.,vuokra,44150,430616,6951273,149160714,3218,2.1574045294527085e-05
17884,ok,10700,82000,766,1985,,ei,tyyd.,oma,44150,430616,6951273,149160714,3218,2.1574045294527085e-05
17885,ok,13300,150000,1128,1986,,ei,hyvä,oma,44150,430616,6951273,149160714,3218,2.1574045294527085e-05
17886,ok,10700,40000,374,1984,-1/1,ei,tyyd.,oma,44150,430616,6951273,149160714,3218,2.1574045294527085e-05
